campaign_id,campaign_name,cell_id,manifest_path,workload_id,plan_id,run_id,replicate_idx,status,planner_budget,repeat_count_hint,measurement_repeats,autotune,reuse_cache,execution_source,graph_mode,ttfr_s,steady_iter_ms,wall_s,gpu_seconds,predicted_ttfr_s,predicted_iter_ms,predicted_gpu_seconds,planner_share_pct,launch_share_pct,contract_share_pct,profile_candidate_nsys,profile_candidate_ncu
camp_0e9e80e16faae716,repeat_roi_v1,cell_04871028b5274598,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_qaoa_ring4_batched.yaml,wkl_864119d61a67efe5,plan_bdac083d8da1a143,run_755d4d947027a993,1,success,balanced,16,2,False,True,cuquantum_tensornet_gpu,off,0.039326055,0.259064,0.040727392,0.040727392,0.590691,19.410898,0.881854,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_04871028b5274598,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_qaoa_ring4_batched.yaml,wkl_864119d61a67efe5,plan_bdac083d8da1a143,run_000f3b4ead626ee5,2,success,balanced,16,2,False,True,cuquantum_tensornet_gpu,off,0.038551261,0.249148,0.039909847,0.039909847,0.590691,19.410898,0.881854,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_0489e0efe7cad8aa,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_888bce118ad39b04,plan_bbceb2172241f5dd,run_509a10c44e432b3f,0,success,balanced,2,2,True,True,cuquantum_tensornet_gpu,off,0.043492708,0.285976,0.044961861,0.044961861,0.702031,21.606094,0.723637,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_0489e0efe7cad8aa,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_888bce118ad39b04,plan_bbceb2172241f5dd,run_2014a58dbd68258f,1,success,balanced,2,2,True,True,cuquantum_tensornet_gpu,off,0.043674255,0.288,0.045197898,0.045197898,0.702031,21.606094,0.723637,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_0489e0efe7cad8aa,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_888bce118ad39b04,plan_bbceb2172241f5dd,run_31e8fdbd288d5b1c,2,success,balanced,2,2,True,True,cuquantum_tensornet_gpu,off,0.044677056,0.279721,0.046156152,0.046156152,0.702031,21.606094,0.723637,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_04d735b0000a6989,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_ghz3_amplitude.yaml,wkl_e5f6794fb08543dd,plan_d8eaaae883122b14,run_9dcbbf0682019160,0,success,quick,4,2,True,True,cuquantum_tensornet_gpu,off,0.014350842,0.147801,0.015239814,0.015239814,0.629314,13.989494,0.671282,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_04d735b0000a6989,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_ghz3_amplitude.yaml,wkl_e5f6794fb08543dd,plan_d8eaaae883122b14,run_f5f51f77f10b9866,1,success,quick,4,2,True,True,cuquantum_tensornet_gpu,off,0.014312771,0.150506,0.015282581,0.015282581,0.629314,13.989494,0.671282,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_04d735b0000a6989,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_ghz3_amplitude.yaml,wkl_e5f6794fb08543dd,plan_d8eaaae883122b14,run_5952070a150a2e91,2,success,quick,4,2,True,True,cuquantum_tensornet_gpu,off,0.014286659,0.143207,0.015207414,0.015207414,0.629314,13.989494,0.671282,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_05466b375a1233b9,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_ghz3_amplitude.yaml,wkl_5361a0b920fc4e05,plan_19d5ba0a501d7820,run_db2830fd6296c429,0,success,balanced,1,2,True,True,cuquantum_tensornet_gpu,off,0.014093143,0.159073,0.01505004,0.01505004,0.629314,13.989494,0.629314,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_05466b375a1233b9,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_ghz3_amplitude.yaml,wkl_5361a0b920fc4e05,plan_19d5ba0a501d7820,run_34391b3cfabe0a83,1,success,balanced,1,2,True,True,cuquantum_tensornet_gpu,off,0.014418695,0.146048,0.015307946,0.015307946,0.629314,13.989494,0.629314,,,,True,True
