manifest_path,manifest_name,mode,session_label,sequence_name,request_ordinal,cli_wall_s,session_total_s,driver_total_s,outer_driver_overhead_s,execute_plan_bundle_s,worker_startup_s,worker_request_dispatch_s,worker_execute_s,worker_reply_s,execution_wall_s,import_real_stack_s,network_build_s,selected_plan_id,selection_source,correctness_status,execution_mode,worker_session_id,worker_warm,worker_request_index,persistent_used,fallback_used,bundle_hit
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,fresh,,,,2.12820744,2.12820744,1.369980225,1.052767502,0.319102804,0.0,0.0,0.0,0.0,0.317212723,7.445e-06,0.119603701,plan_7209297490c788dd,plan_rank,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,plan_json,,,,2.232677539,2.232677539,1.510095556,1.10902088,0.403185017,0.0,0.0,0.0,0.0,0.401074676,8.716e-06,0.135024536,plan_7209297490c788dd,plan_override,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,one_shot_bundle,,,,2.310143382,2.310143382,1.551871614,1.148635929,1.365454987,0.0,0.0,0.0,0.0,0.403235685,0.960163006,0.128984876,plan_7209297490c788dd,plan_bundle_reuse,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_cold_bundle,08_parity_iqp_batched_heldout_medium.rep2,,1,0.817008765,1.963585128,0.403118043,0.183847225,0.224636611,1.146576363,0.000343694,0.221932012,3.004e-06,0.219270818,0.0,0.150131831,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_c50eb0b0d7746dbb,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_warm_bundle,08_parity_iqp_batched_heldout_medium.rep2,,2,0.701997008,0.701997008,0.27007888,0.194546499,0.080597809,1.146576363,0.000239899,0.077936743,3.162e-06,0.075532381,0.0,0.015237801,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_c50eb0b0d7746dbb,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,fresh,,,,2.16580416,2.16580416,1.452946798,1.08760902,0.367226652,0.0,0.0,0.0,0.0,0.365337778,6.695e-06,0.111109521,plan_7209297490c788dd,plan_rank,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,plan_json,,,,2.294979782,2.294979782,1.546834872,1.14449535,0.404234142,0.0,0.0,0.0,0.0,0.402339522,7.654e-06,0.123129523,plan_7209297490c788dd,plan_override,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,one_shot_bundle,,,,2.201001211,2.201001211,1.479336872,1.169654591,1.309190839,0.0,0.0,0.0,0.0,0.309682281,0.997476904,0.111171904,plan_7209297490c788dd,plan_bundle_reuse,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_cold_bundle,08_parity_iqp_batched_heldout_medium.rep3,,1,0.713010854,1.730095354,0.327853505,0.131878708,0.200399942,1.0170845,0.000307898,0.198624693,2.947e-06,0.195974797,0.0,0.137627385,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_b9154e4c1784d21c,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_warm_bundle,08_parity_iqp_batched_heldout_medium.rep3,,2,0.568516578,0.568516578,0.232322319,0.146852392,0.090389693,1.0170845,0.000314856,0.087963675,3.134e-06,0.085469927,0.0,0.017051197,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_b9154e4c1784d21c,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,fresh,,,,2.261409787,2.261409787,1.518139394,1.138410775,0.381553319,0.0,0.0,0.0,0.0,0.379728619,6.52e-06,0.109090211,plan_7209297490c788dd,plan_rank,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,plan_json,,,,2.087401445,2.087401445,1.40531,1.110678867,0.296372591,0.0,0.0,0.0,0.0,0.294631133,7.162e-06,0.108231876,plan_7209297490c788dd,plan_override,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,one_shot_bundle,,,,1.968788057,1.968788057,1.272998143,0.971878073,1.106940666,0.0,0.0,0.0,0.0,0.30112007,0.803975727,0.113970054,plan_7209297490c788dd,plan_bundle_reuse,pass,direct_executor,,,,False,False,False
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_cold_bundle,08_parity_iqp_batched_heldout_medium.rep4,,1,0.84863312,1.921924497,0.423305673,0.204196128,0.225050682,1.073291377,0.000326508,0.221896793,3.082e-06,0.219109545,0.0,0.149377698,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_70617b39d17b03e9,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_warm_bundle,08_parity_iqp_batched_heldout_medium.rep4,,2,0.666013993,0.666013993,0.280334928,0.187440842,0.098524361,1.073291377,0.000346425,0.095490389,3.086e-06,0.092894086,0.0,0.020097818,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_70617b39d17b03e9,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len1,01_real_dense_ring6_amplitude.len1,1,0.805944886,0.805944886,0.398808297,0.175592006,0.229001312,1.102521484,0.000355016,0.22597318,2.812e-06,0.223216291,0.0,0.151710258,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_43a39ae2bcf1c640,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len2,01_real_dense_ring6_amplitude.len2,1,0.718896482,0.718896482,0.380085275,0.158423421,0.227461996,1.189815818,0.000324096,0.224351429,2.953e-06,0.221661854,0.0,0.149633475,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_a9c3dcbf4a0c0069,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len2,01_real_dense_ring6_amplitude.len2,2,0.657977555,0.657977555,0.270469651,0.170089411,0.105830997,1.189815818,0.000160013,0.102887746,3.934e-06,0.10038024,0.0,0.016357055,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_a9c3dcbf4a0c0069,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len4,01_real_dense_ring6_amplitude.len4,1,0.7960265,0.7960265,0.378026097,0.163385737,0.220136295,1.083911063,0.000360533,0.217380371,2.597e-06,0.21464036,0.0,0.144887258,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_2723014f3f97cb58,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len4,01_real_dense_ring6_amplitude.len4,2,0.673731567,0.673731567,0.291135575,0.20544105,0.091494389,1.083911063,0.000298389,0.088334848,3.031e-06,0.085694525,0.0,0.015434837,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_2723014f3f97cb58,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len4,01_real_dense_ring6_amplitude.len4,3,0.708596181,0.708596181,0.292580598,0.209534468,0.088672615,1.083911063,0.00028832,0.085565814,2.537e-06,0.08304613,0.0,0.005329868,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_2723014f3f97cb58,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len4,01_real_dense_ring6_amplitude.len4,4,0.709914545,0.709914545,0.279790212,0.193027339,0.092268815,1.083911063,0.000289384,0.089237258,1.1974e-05,0.086762873,0.0,0.007120498,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_2723014f3f97cb58,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,1,0.790557171,0.790557171,0.391270391,0.172482077,0.22418874,1.096206791,0.000369182,0.221532973,2.822e-06,0.218788314,0.0,0.148476318,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,2,0.67439531,0.67439531,0.296914437,0.205572166,0.097112813,1.096206791,0.000301912,0.093933013,3.156e-06,0.091342271,0.0,0.019470747,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,3,0.713290939,0.713290939,0.28396493,0.198804788,0.090810306,1.096206791,0.000286735,0.087668812,2.356e-06,0.085160142,0.0,0.004975052,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,4,0.653529853,0.653529853,0.26131417,0.187058136,0.079495892,1.096206791,0.000285253,0.07667595,2.271e-06,0.074256034,0.0,0.004456797,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,5,0.673159924,0.673159924,0.264834013,0.180715495,0.089932013,1.096206791,0.000366496,0.086684461,2.404e-06,0.084118518,0.0,0.005594864,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,5,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,6,0.649958093,0.649958093,0.246241001,0.165303839,0.086284132,1.096206791,0.000286983,0.08351123,2.749e-06,0.080937162,0.0,0.004865277,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,6,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,7,0.678675915,0.678675915,0.255235461,0.175773863,0.085025143,1.096206791,0.000287997,0.082053738,2.321e-06,0.079461598,0.0,0.00489566,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,7,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,01_real_dense_ring6_amplitude.len8,01_real_dense_ring6_amplitude.len8,8,0.722386595,0.722386595,0.312047291,0.200414896,0.117869482,1.096206791,0.000278319,0.114472952,2.709e-06,0.111632395,0.0,0.006264445,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_e094d1d75e7e1208,True,8,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len1,06_star_graph_phase_amplitude_heldout_low.len1,1,0.845631077,0.845631077,0.412557567,0.185002055,0.233171588,1.169123272,0.000317629,0.230341964,2.686e-06,0.227555512,0.0,0.152424336,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_a8d0f8613fd32c02,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len2,06_star_graph_phase_amplitude_heldout_low.len2,1,0.760550305,0.760550305,0.350812903,0.143071803,0.212817042,1.215524327,0.000215729,0.210282301,2.871e-06,0.2077411,0.0,0.140846435,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_f94bac0007dee5d1,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len2,06_star_graph_phase_amplitude_heldout_low.len2,2,0.695266013,0.695266013,0.288735216,0.161091868,0.134384765,1.215524327,0.000311393,0.131431098,4.3e-06,0.127643348,0.0,0.025747387,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_f94bac0007dee5d1,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len4,06_star_graph_phase_amplitude_heldout_low.len4,1,0.797873369,0.797873369,0.378368548,0.159635813,0.224641365,1.049288283,0.000316226,0.221519639,3.178e-06,0.218732735,0.0,0.143482587,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_0d320ed29234451b,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len4,06_star_graph_phase_amplitude_heldout_low.len4,2,0.562662584,0.562662584,0.17325121,0.106442028,0.070673036,1.049288283,0.000165399,0.068872045,3.265e-06,0.066809182,0.0,0.009972,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_0d320ed29234451b,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len4,06_star_graph_phase_amplitude_heldout_low.len4,3,0.556533103,0.556533103,0.211233766,0.127061366,0.089373056,1.049288283,0.00031998,0.086766506,2.548e-06,0.0841724,0.0,0.004437181,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_0d320ed29234451b,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len4,06_star_graph_phase_amplitude_heldout_low.len4,4,0.541032549,0.541032549,0.165389072,0.10904174,0.061892927,1.049288283,0.000134905,0.058632788,2.619e-06,0.056347332,0.0,0.002782509,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_0d320ed29234451b,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,1,0.77595959,0.77595959,0.367459073,0.141444958,0.230926005,1.245892125,0.000400925,0.228878248,3.02e-06,0.226014115,0.0,0.151360983,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,2,0.685613943,0.685613943,0.220427313,0.148485137,0.076315465,1.245892125,0.000225892,0.074297906,3.13e-06,0.071942176,0.0,0.012427963,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,3,0.669446634,0.669446634,0.287490538,0.199004699,0.094728505,1.245892125,0.00031875,0.091169822,2.878e-06,0.088485839,0.0,0.006574552,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,4,0.642171101,0.642171101,0.236276743,0.147153469,0.094385437,1.245892125,0.000279565,0.091780379,2.308e-06,0.089123274,0.0,0.005035593,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,5,0.674095681,0.674095681,0.258604857,0.17406937,0.090485033,1.245892125,0.000284902,0.087152941,2.299e-06,0.084535487,0.0,0.00537468,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,5,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,6,0.656460591,0.656460591,0.257195637,0.171172633,0.09115272,1.245892125,0.000270842,0.088753104,2.75e-06,0.086023004,0.0,0.004582,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,6,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,7,0.619009508,0.619009508,0.242881471,0.157701003,0.091451774,1.245892125,0.000276689,0.087927636,3.101e-06,0.085180468,0.0,0.004667306,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,7,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,06_star_graph_phase_amplitude_heldout_low.len8,06_star_graph_phase_amplitude_heldout_low.len8,8,0.616025382,0.616025382,0.189314536,0.13311302,0.060510919,1.245892125,0.000141084,0.05826975,2.661e-06,0.056201516,0.0,0.002865931,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_3b7ea385db11bbc9,True,8,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len1,08_parity_iqp_batched_heldout_medium.len1,1,0.856507781,0.856507781,0.454631228,0.183206845,0.276366484,0.991180965,0.000201557,0.273856013,2.626e-06,0.271424383,0.0,0.206496558,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_bdab85e061176918,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len2,08_parity_iqp_batched_heldout_medium.len2,1,0.819254651,0.819254651,0.402986787,0.168527291,0.240208894,1.07305872,0.000368412,0.237301965,3.356e-06,0.234459496,0.0,0.163710429,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_02eeb1c785155cb5,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len2,08_parity_iqp_batched_heldout_medium.len2,2,0.592277657,0.592277657,0.219099282,0.156133656,0.067824711,1.07305872,0.000178147,0.065137842,3.054e-06,0.062965626,0.0,0.010877672,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_02eeb1c785155cb5,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len4,08_parity_iqp_batched_heldout_medium.len4,1,0.826059095,0.826059095,0.439010601,0.193578151,0.251352251,1.183217653,0.00033981,0.248188559,3.246e-06,0.24543245,0.0,0.172911062,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_0a76249b73aaeef1,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len4,08_parity_iqp_batched_heldout_medium.len4,2,0.568188247,0.568188247,0.21856661,0.151965629,0.070957162,1.183217653,0.000168,0.068932792,2.949e-06,0.066600981,0.0,0.010962337,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_0a76249b73aaeef1,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len4,08_parity_iqp_batched_heldout_medium.len4,3,0.68667646,0.68667646,0.284097737,0.203658248,0.086086168,1.183217653,0.000275074,0.083055664,2.566e-06,0.080439489,0.0,0.005563949,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_0a76249b73aaeef1,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len4,08_parity_iqp_batched_heldout_medium.len4,4,0.700015879,0.700015879,0.278634311,0.195743687,0.088820295,1.183217653,0.000311873,0.08543687,2.901e-06,0.082890624,0.0,0.004888499,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_0a76249b73aaeef1,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,1,0.816559073,0.816559073,0.441007616,0.194967905,0.2516612,1.171784556,0.000304156,0.248765748,2.979e-06,0.246039711,0.0,0.174133443,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,False,1,True,False,True
